cyp2c19,cyp2d6,cyp3a4,cyp1a2,cyp2c9,CID,SID
0.0,0.0,0.0,0.0,0.0,1475721.0,17411258.0
0.0,0.0,0.0,1.0,,1478306.0,17411259.0
1.0,0.0,,0.0,1.0,9581933.0,17411265.0
1.0,0.0,,,,3759299.0,17411268.0
,,1.0,0.0,1.0,3715139.0,17411269.0
1.0,0.0,,1.0,1.0,1488513.0,17411271.0
1.0,0.0,1.0,,1.0,3807916.0,17411277.0
1.0,,0.0,1.0,,1480798.0,17411280.0
1.0,0.0,0.0,1.0,1.0,3762662.0,17411286.0
0.0,0.0,0.0,0.0,,1484658.0,17411292.0
,0.0,0.0,0.0,0.0,5524180.0,17411294.0
1.0,,,1.0,1.0,1478886.0,17411295.0
1.0,0.0,,0.0,,3304981.0,17411296.0
,0.0,,0.0,,1487853.0,17411298.0
0.0,0.0,0.0,,0.0,3761479.0,17411299.0
1.0,0.0,,1.0,,1486797.0,17411305.0
1.0,,,1.0,1.0,3738180.0,17411309.0
0.0,0.0,,1.0,0.0,5106210.0,17411313.0
0.0,0.0,,0.0,,2766068.0,17411314.0
,0.0,0.0,0.0,,5152789.0,17411315.0
1.0,0.0,,1.0,1.0,6404629.0,17411321.0
0.0,0.0,,0.0,,4268463.0,17411322.0
1.0,1.0,,,1.0,1484362.0,17411327.0
,0.0,0.0,0.0,0.0,1476083.0,17411333.0
1.0,,,,1.0,2768698.0,17411336.0
1.0,,,1.0,0.0,1484382.0,17411338.0
1.0,0.0,1.0,1.0,1.0,1476733.0,17411347.0
,0.0,0.0,,1.0,2763924.0,17411349.0
,0.0,0.0,0.0,1.0,1472066.0,17411354.0
,,,0.0,1.0,1471079.0,17411359.0
,0.0,0.0,0.0,,3751878.0,17411364.0
,0.0,0.0,0.0,,135501754.0,17411365.0
,0.0,,,0.0,3576264.0,17411366.0
,0.0,,,0.0,2769286.0,17411367.0
,,0.0,0.0,,2774297.0,17411368.0
1.0,0.0,1.0,1.0,,4329176.0,17411371.0
1.0,,,1.0,,4210576.0,17411372.0
0.0,0.0,0.0,0.0,,1483532.0,17411373.0
1.0,,,1.0,1.0,3504941.0,17411387.0
1.0,0.0,1.0,1.0,,3323365.0,17411388.0
1.0,0.0,0.0,,0.0,1472905.0,17411390.0
,0.0,,1.0,0.0,1473019.0,17411391.0
0.0,0.0,,1.0,,3774783.0,17411392.0
1.0,,0.0,0.0,0.0,1477967.0,17411396.0
0.0,0.0,0.0,0.0,0.0,3682674.0,17411398.0
1.0,,,1.0,,2766134.0,17411401.0
0.0,0.0,0.0,,0.0,2766138.0,17411402.0
0.0,0.0,0.0,1.0,,327954.0,17411412.0
0.0,0.0,0.0,0.0,,2767229.0,17411415.0
0.0,0.0,0.0,1.0,0.0,1488501.0,17411416.0
0.0,0.0,0.0,0.0,0.0,135408826.0,17411420.0
1.0,,1.0,1.0,1.0,3370714.0,17411421.0
1.0,,0.0,,0.0,3472199.0,17411436.0
1.0,0.0,0.0,0.0,,3254622.0,17411442.0
,0.0,0.0,0.0,0.0,1480736.0,17411446.0
1.0,0.0,1.0,0.0,,3534970.0,17411449.0
1.0,0.0,1.0,1.0,0.0,1476007.0,17411450.0
,0.0,,,0.0,3568879.0,17411452.0
0.0,0.0,0.0,0.0,0.0,3714818.0,17411461.0
1.0,1.0,1.0,,1.0,1483025.0,17411473.0
1.0,0.0,,,1.0,4322088.0,17411474.0
,0.0,0.0,,1.0,5818015.0,17411475.0
1.0,,1.0,1.0,,3750330.0,17411476.0
1.0,,1.0,1.0,1.0,3830300.0,17411477.0
1.0,,1.0,1.0,,2765898.0,17411479.0
1.0,,1.0,0.0,,3716916.0,17411484.0
0.0,0.0,0.0,0.0,0.0,1477081.0,17411486.0
,0.0,0.0,0.0,0.0,3810882.0,17411501.0
1.0,0.0,1.0,0.0,1.0,5183591.0,17411504.0
1.0,,0.0,,,6105854.0,17411514.0
1.0,0.0,1.0,1.0,1.0,3748089.0,17411527.0
,0.0,1.0,1.0,,3779277.0,17411529.0
1.0,,,1.0,1.0,5093701.0,17411531.0
0.0,0.0,0.0,0.0,,1473840.0,17411532.0
1.0,0.0,0.0,1.0,,3820364.0,17411536.0
0.0,0.0,0.0,,0.0,3520883.0,17411538.0
,0.0,,1.0,0.0,1482886.0,17411541.0
1.0,0.0,,1.0,,1480657.0,17411542.0
0.0,0.0,1.0,0.0,0.0,1480646.0,17411543.0
0.0,0.0,0.0,0.0,,1123721.0,17411549.0
1.0,,0.0,1.0,,868317.0,17411581.0
1.0,,,1.0,1.0,2856996.0,17411585.0
1.0,0.0,1.0,0.0,1.0,2858525.0,17411588.0
1.0,0.0,0.0,,0.0,873062.0,17411591.0
,0.0,0.0,0.0,0.0,743667.0,17411592.0
,,,1.0,,5335108.0,17411593.0
,0.0,,,0.0,6896342.0,17411594.0
,0.0,0.0,0.0,,781881.0,17411598.0
1.0,,1.0,1.0,,2978600.0,17411599.0
0.0,,0.0,1.0,0.0,11958863.0,17411600.0
1.0,0.0,,1.0,,2978558.0,17411601.0
0.0,1.0,0.0,,0.0,3764897.0,17411605.0
,0.0,0.0,1.0,,3761375.0,17411608.0
0.0,0.0,0.0,,0.0,872849.0,17411618.0
0.0,0.0,0.0,0.0,1.0,1471492.0,17411619.0
0.0,0.0,,0.0,,5341446.0,17411620.0
0.0,,0.0,0.0,0.0,1377237.0,17411633.0
0.0,0.0,0.0,1.0,,135409737.0,17411634.0
0.0,0.0,0.0,1.0,0.0,3495550.0,17411635.0
0.0,0.0,,0.0,0.0,5335784.0,17411636.0
,,1.0,0.0,,5341592.0,17411641.0
1.0,,1.0,0.0,,2857436.0,17411643.0
1.0,,1.0,1.0,0.0,2857215.0,17411647.0
1.0,,1.0,0.0,1.0,5341542.0,17411650.0
,,,0.0,,2856797.0,17411654.0
1.0,,,,,5341526.0,17411658.0
0.0,0.0,0.0,1.0,0.0,2251334.0,17411662.0
1.0,0.0,1.0,0.0,1.0,2850045.0,17411666.0
1.0,,,1.0,1.0,5722573.0,17411668.0
1.0,,,,0.0,790936.0,17411679.0
1.0,1.0,,1.0,,5721735.0,17411692.0
1.0,1.0,,,,5721718.0,17411695.0
0.0,,0.0,0.0,0.0,2845698.0,17411696.0
0.0,0.0,0.0,0.0,0.0,2845439.0,17411703.0
1.0,0.0,0.0,1.0,,9585859.0,17411706.0
,0.0,0.0,0.0,,1488788.0,17411707.0
1.0,0.0,1.0,,,1022762.0,17411708.0
1.0,0.0,0.0,1.0,,9619313.0,17411709.0
0.0,0.0,0.0,0.0,,2854382.0,17411711.0
,0.0,0.0,0.0,,728371.0,17411723.0
,0.0,,,,6896381.0,17411728.0
0.0,0.0,0.0,,0.0,5335192.0,17411729.0
1.0,0.0,,,1.0,2844894.0,17411732.0
0.0,0.0,0.0,,,756597.0,17411736.0
,0.0,,1.0,,1490196.0,17411737.0
1.0,0.0,,1.0,,2978935.0,17411738.0
,0.0,0.0,,0.0,2815878.0,17411740.0
0.0,0.0,1.0,0.0,0.0,2234443.0,17411743.0
1.0,1.0,1.0,,1.0,2978676.0,17411744.0
0.0,0.0,0.0,,0.0,1256383.0,17411745.0
,0.0,0.0,,,5509203.0,17411746.0
1.0,1.0,,1.0,,2234361.0,17411747.0
0.0,0.0,0.0,0.0,0.0,867505.0,17411751.0
1.0,0.0,,1.0,,5724239.0,17411753.0
1.0,0.0,,1.0,1.0,3825639.0,17411765.0
1.0,1.0,1.0,1.0,1.0,135501756.0,17411766.0
1.0,0.0,,1.0,1.0,5524102.0,17411767.0
,0.0,,0.0,,2870398.0,17411769.0
,0.0,1.0,0.0,,2870397.0,17411770.0
1.0,,0.0,0.0,,1353257.0,17411775.0
0.0,0.0,,1.0,0.0,1477913.0,17411776.0
0.0,0.0,1.0,0.0,0.0,1345068.0,17411779.0
,0.0,0.0,,1.0,1043839.0,17411780.0
1.0,0.0,0.0,0.0,1.0,1345107.0,17411781.0
1.0,0.0,0.0,,,5396087.0,17411782.0
1.0,0.0,0.0,1.0,1.0,1345238.0,17411785.0
1.0,0.0,0.0,1.0,,1345262.0,17411786.0
0.0,,0.0,0.0,0.0,2263138.0,17411792.0
1.0,,1.0,1.0,,6864414.0,17411793.0
1.0,0.0,0.0,,,135435459.0,17411796.0
,0.0,1.0,,1.0,1344689.0,17411797.0
1.0,0.0,0.0,0.0,0.0,884414.0,17411805.0
1.0,0.0,0.0,0.0,1.0,717505.0,17411809.0
0.0,0.0,0.0,0.0,,884463.0,17411810.0
,0.0,,1.0,0.0,9632598.0,17411813.0
0.0,0.0,0.0,0.0,0.0,1484520.0,17411814.0
0.0,0.0,0.0,0.0,0.0,2850820.0,17411815.0
1.0,,,,,5193459.0,17411816.0
0.0,0.0,1.0,1.0,,1474408.0,17411818.0
0.0,0.0,0.0,0.0,0.0,135435916.0,17411819.0
,0.0,,0.0,1.0,5343290.0,17411823.0
1.0,0.0,,1.0,,6897109.0,17411825.0
1.0,0.0,,1.0,,310094.0,17411833.0
1.0,,1.0,1.0,1.0,1608349.0,17411836.0
1.0,,,1.0,1.0,5335807.0,17411839.0
1.0,,0.0,1.0,1.0,2283201.0,17411842.0
1.0,0.0,0.0,,,872872.0,17411853.0
1.0,0.0,0.0,,,2908270.0,17411863.0
1.0,0.0,1.0,1.0,,5343466.0,17411867.0
1.0,,,,1.0,1344672.0,17411874.0
0.0,0.0,0.0,0.0,,884165.0,17411877.0
,1.0,0.0,0.0,0.0,2866807.0,17411879.0
1.0,0.0,,,,1363961.0,17411880.0
1.0,1.0,1.0,1.0,1.0,776746.0,17411881.0
,0.0,,,,2866273.0,17411882.0
,0.0,,,0.0,1356871.0,17411886.0
1.0,1.0,,,0.0,6862797.0,17411887.0
,0.0,0.0,,0.0,1491130.0,17411891.0
1.0,0.0,1.0,,,2981360.0,17411893.0
,1.0,0.0,0.0,,2978824.0,17411894.0
1.0,0.0,,1.0,,1256349.0,17411895.0
1.0,,,,1.0,5732085.0,17411899.0
0.0,0.0,,0.0,0.0,1316869.0,17411902.0
1.0,0.0,,0.0,1.0,1336800.0,17411903.0
1.0,,,1.0,0.0,886487.0,17411904.0
,,,,,9567331.0,17411906.0
0.0,0.0,,0.0,0.0,681439.0,17411907.0
1.0,,1.0,,1.0,2892895.0,17411909.0
0.0,0.0,0.0,0.0,0.0,135411470.0,17411910.0
,0.0,1.0,0.0,0.0,2238677.0,17411914.0
1.0,0.0,,0.0,,2982284.0,17411915.0
1.0,1.0,,,,135501758.0,17411917.0
1.0,,,1.0,,873890.0,17411918.0
1.0,,1.0,1.0,,5343485.0,17411919.0
1.0,0.0,,,,2251897.0,17411921.0
1.0,0.0,0.0,1.0,0.0,5731126.0,17411922.0
,0.0,0.0,1.0,0.0,691378.0,17411924.0
1.0,1.0,0.0,1.0,,1255567.0,17411925.0
1.0,,0.0,1.0,,6116253.0,17411930.0
,,,1.0,0.0,1258752.0,17411931.0
1.0,0.0,1.0,,1.0,2983139.0,17411932.0
1.0,1.0,1.0,1.0,0.0,2983055.0,17411933.0
1.0,,,1.0,1.0,979802.0,17411937.0
1.0,0.0,,1.0,1.0,3784439.0,17411940.0
,0.0,0.0,0.0,,1550409.0,17411941.0
0.0,1.0,0.0,0.0,0.0,2982948.0,17411942.0
1.0,,0.0,,1.0,9567324.0,17411943.0
1.0,0.0,,,,873372.0,17411944.0
,,0.0,0.0,,2870693.0,17411945.0
,0.0,0.0,1.0,,873352.0,17411946.0
0.0,0.0,0.0,,0.0,5336362.0,17411947.0
,,0.0,0.0,,781779.0,17411949.0
,0.0,0.0,,0.0,872713.0,17411952.0
1.0,0.0,0.0,1.0,,3379732.0,17411953.0
0.0,0.0,0.0,0.0,,3533224.0,17411954.0
1.0,0.0,1.0,,0.0,16413233.0,17411955.0
,0.0,0.0,1.0,,5465093.0,17411956.0
1.0,,1.0,1.0,1.0,5731085.0,17411966.0
,0.0,0.0,,,2198843.0,17411967.0
1.0,,0.0,0.0,1.0,2904360.0,17411968.0
,0.0,,0.0,0.0,1485286.0,17411971.0
,0.0,,0.0,,3713328.0,17411972.0
,0.0,0.0,1.0,0.0,1488440.0,17411974.0
,0.0,0.0,0.0,0.0,1485496.0,17411975.0
1.0,0.0,1.0,1.0,,2982092.0,17411978.0
1.0,0.0,,,1.0,2981764.0,17411979.0
,0.0,0.0,0.0,0.0,11958869.0,17411981.0
1.0,0.0,0.0,,0.0,5641046.0,17411982.0
1.0,0.0,,0.0,1.0,2898557.0,17411985.0
1.0,,,1.0,1.0,2283286.0,17411986.0
1.0,1.0,0.0,1.0,,783054.0,17411994.0
,,0.0,0.0,0.0,1375643.0,17411998.0
,0.0,,1.0,,5335106.0,17412001.0
,0.0,0.0,1.0,0.0,5341081.0,17412003.0
1.0,1.0,1.0,1.0,,2858180.0,17412008.0
1.0,,0.0,,,3767066.0,17412011.0
,0.0,,0.0,,2982831.0,17412012.0
,0.0,1.0,1.0,,2250420.0,17412013.0
1.0,0.0,,1.0,1.0,1321983.0,17412020.0
0.0,0.0,1.0,0.0,,5732304.0,17412023.0
1.0,0.0,0.0,1.0,1.0,2908925.0,17412024.0
1.0,,,,1.0,980566.0,17412025.0
,0.0,0.0,,0.0,2908796.0,17412026.0
0.0,0.0,0.0,1.0,,693383.0,17412027.0
1.0,0.0,1.0,,1.0,2983080.0,17412029.0
,0.0,1.0,,1.0,1258340.0,17412032.0
1.0,,0.0,1.0,,2060430.0,17412033.0
1.0,,1.0,1.0,,2238533.0,17412035.0
1.0,0.0,0.0,1.0,,1258225.0,17412036.0
1.0,,1.0,,1.0,2982742.0,17412039.0
0.0,,0.0,0.0,0.0,2982669.0,17412040.0
1.0,,1.0,1.0,1.0,2238272.0,17412042.0
1.0,0.0,,1.0,0.0,2238214.0,17412045.0
1.0,1.0,,,,2982322.0,17412046.0
,,1.0,0.0,1.0,1257248.0,17412051.0
1.0,,,,1.0,2981354.0,17412052.0
1.0,1.0,0.0,,1.0,2981294.0,17412054.0
1.0,,1.0,,,3746305.0,17412059.0
0.0,0.0,0.0,0.0,,5732077.0,17412063.0
0.0,0.0,,,,1341811.0,17412065.0
,0.0,,1.0,,5732207.0,17412069.0
1.0,1.0,,1.0,,2982245.0,17412074.0
1.0,0.0,,0.0,1.0,1257799.0,17412075.0
1.0,0.0,,1.0,,2982169.0,17412078.0
0.0,,0.0,0.0,0.0,135500932.0,17412079.0
0.0,,,0.0,,2981900.0,17412080.0
1.0,1.0,1.0,1.0,1.0,2981737.0,17412082.0
,,,,,757113.0,17412083.0
1.0,0.0,,1.0,,2237714.0,17412084.0
,0.0,,,0.0,1257372.0,17412085.0
1.0,0.0,,1.0,,2283424.0,17412088.0
1.0,0.0,0.0,1.0,,2283364.0,17412089.0
1.0,0.0,0.0,1.0,1.0,882445.0,17412094.0
1.0,,0.0,1.0,,2283109.0,17412095.0
1.0,0.0,,0.0,1.0,2983508.0,17412097.0
1.0,,1.0,,1.0,2983415.0,17412099.0
,0.0,,1.0,,2239013.0,17412100.0
1.0,,,1.0,,871208.0,17412104.0
0.0,0.0,,,0.0,4637425.0,17412107.0
1.0,,1.0,1.0,,1476361.0,17412108.0
0.0,0.0,0.0,1.0,0.0,3695752.0,17412111.0
,0.0,,0.0,1.0,9656726.0,17412117.0
1.0,,,0.0,1.0,2295127.0,17412125.0
0.0,0.0,0.0,0.0,,1926154.0,17412130.0
0.0,0.0,,0.0,,1617157.0,17412134.0
0.0,0.0,0.0,,,2898275.0,17412137.0
,0.0,1.0,,1.0,1322118.0,17412139.0
1.0,0.0,1.0,1.0,1.0,979778.0,17412143.0
1.0,0.0,1.0,,,1258491.0,17412144.0
1.0,1.0,1.0,1.0,1.0,2238869.0,17412145.0
1.0,1.0,,1.0,1.0,732106.0,17412149.0
,0.0,,,0.0,1474451.0,17412155.0
0.0,0.0,,,,1474403.0,17412156.0
,0.0,0.0,,,3789555.0,17412166.0
0.0,0.0,0.0,0.0,1.0,2866183.0,17412167.0
,0.0,,,,135411410.0,17412168.0
,0.0,0.0,,0.0,2866330.0,17412172.0
1.0,,,1.0,,135411445.0,17412174.0
,0.0,0.0,0.0,0.0,671755.0,17412175.0
,0.0,,0.0,1.0,6897144.0,17412178.0
,0.0,1.0,,0.0,5342516.0,17412179.0
1.0,,,1.0,1.0,135411501.0,17412181.0
1.0,0.0,1.0,1.0,,867089.0,17412182.0
1.0,0.0,0.0,,,2869583.0,17412183.0
0.0,0.0,0.0,0.0,0.0,614439.0,17412184.0
,0.0,0.0,0.0,0.0,2765006.0,17412186.0
1.0,0.0,1.0,,1.0,2856656.0,17412191.0
1.0,0.0,,,0.0,2854421.0,17412192.0
0.0,0.0,0.0,0.0,0.0,870298.0,17412196.0
1.0,0.0,1.0,1.0,1.0,5511356.0,17412197.0
1.0,,0.0,1.0,,5335116.0,17412198.0
1.0,1.0,1.0,1.0,0.0,5340350.0,17412200.0
0.0,,1.0,,,1376406.0,17412203.0
,1.0,0.0,,,5721715.0,17412204.0
,1.0,0.0,0.0,0.0,2845213.0,17412206.0
1.0,0.0,0.0,,1.0,979812.0,17412209.0
1.0,0.0,,0.0,1.0,2869993.0,17412214.0
,0.0,1.0,1.0,,1485116.0,17412216.0
0.0,0.0,0.0,1.0,0.0,4362481.0,17412217.0
,,1.0,0.0,0.0,1484336.0,17412218.0
0.0,,0.0,0.0,,5524045.0,17412219.0
,0.0,0.0,1.0,0.0,2869867.0,17412221.0
1.0,1.0,0.0,1.0,,135501761.0,17412225.0
1.0,,0.0,,1.0,5335845.0,17412236.0
1.0,,,1.0,1.0,2858758.0,17412239.0
1.0,0.0,0.0,1.0,,5334520.0,17412279.0
1.0,1.0,,,0.0,738566.0,17412280.0
1.0,0.0,,0.0,1.0,5336158.0,17412293.0
,0.0,,,,135446701.0,17412337.0
1.0,0.0,0.0,1.0,,867600.0,17412338.0
1.0,0.0,,1.0,1.0,786590.0,17412340.0
1.0,0.0,,,,5925775.0,17412349.0
,,0.0,0.0,,2257335.0,17412363.0
,0.0,,,0.0,2248752.0,17412387.0
0.0,0.0,,,,5722799.0,17412388.0
,0.0,,0.0,0.0,879606.0,17412390.0
0.0,,0.0,,1.0,2256906.0,17412407.0
1.0,,,1.0,0.0,5392442.0,17412422.0
1.0,0.0,0.0,1.0,1.0,6896191.0,17412423.0
0.0,0.0,0.0,0.0,1.0,2851546.0,17412426.0
1.0,,0.0,,1.0,6896139.0,17412427.0
1.0,,1.0,1.0,,871385.0,17412428.0
1.0,1.0,0.0,1.0,1.0,2257324.0,17412450.0
,0.0,1.0,0.0,,867541.0,17412464.0
1.0,,0.0,1.0,0.0,9566970.0,17412487.0
1.0,0.0,0.0,,,1324253.0,17412516.0
1.0,0.0,0.0,0.0,1.0,579121.0,17412535.0
,0.0,,0.0,1.0,5336215.0,17412536.0
,,,1.0,1.0,6896805.0,17412537.0
0.0,0.0,0.0,0.0,,6896196.0,17412598.0
,0.0,,0.0,,871593.0,17412600.0
1.0,1.0,,1.0,1.0,2851650.0,17412601.0
,,0.0,,0.0,2851629.0,17412602.0
1.0,0.0,0.0,,,5340559.0,17412604.0
1.0,0.0,1.0,1.0,1.0,5340558.0,17412605.0
1.0,1.0,1.0,1.0,1.0,5508897.0,17412608.0
1.0,1.0,1.0,1.0,1.0,2851169.0,17412618.0
1.0,,1.0,0.0,,872677.0,17412628.0
,0.0,0.0,,0.0,2856609.0,17412629.0
1.0,,,,1.0,2856552.0,17412631.0
1.0,1.0,1.0,,1.0,2856523.0,17412632.0
,1.0,,1.0,,1360706.0,17412633.0
1.0,0.0,0.0,1.0,1.0,732170.0,17412637.0
0.0,0.0,0.0,0.0,,2851880.0,17412638.0
0.0,0.0,0.0,0.0,0.0,728374.0,17412661.0
0.0,0.0,,,0.0,9566544.0,17412662.0
,0.0,0.0,0.0,,732151.0,17412663.0
0.0,0.0,0.0,0.0,,135501764.0,17412664.0
0.0,0.0,0.0,1.0,0.0,5334529.0,17412667.0
0.0,,,,0.0,2850927.0,17412668.0
0.0,0.0,0.0,,,5340423.0,17412669.0
1.0,0.0,0.0,,1.0,1355735.0,17412694.0
1.0,,0.0,1.0,,1266946.0,17412850.0
,,1.0,1.0,,1217750.0,17412853.0
1.0,1.0,,1.0,,2915529.0,17412855.0
1.0,1.0,1.0,0.0,1.0,2288692.0,17412856.0
1.0,1.0,1.0,1.0,,2288767.0,17412858.0
,0.0,,0.0,0.0,900766.0,17412860.0
1.0,,1.0,1.0,1.0,2256079.0,17412861.0
,0.0,,0.0,,9564502.0,17412862.0
1.0,,1.0,1.0,,2257517.0,17412863.0
0.0,0.0,0.0,1.0,0.0,1391250.0,17412864.0
,1.0,,0.0,0.0,1565313.0,17412869.0
,0.0,,,0.0,1321363.0,17412870.0
1.0,,1.0,1.0,1.0,704266.0,17412872.0
,0.0,0.0,0.0,,2915827.0,17412873.0
0.0,0.0,0.0,0.0,0.0,1271214.0,17412875.0
1.0,0.0,1.0,,,1362004.0,17412880.0
1.0,,1.0,1.0,,5728143.0,17412881.0
,0.0,0.0,0.0,0.0,5345636.0,17412882.0
0.0,0.0,,0.0,0.0,5919957.0,17412884.0
1.0,,,,,876358.0,17412885.0
1.0,0.0,1.0,1.0,0.0,5512367.0,17412887.0
,0.0,0.0,1.0,0.0,973021.0,17412888.0
0.0,0.0,0.0,0.0,0.0,2969107.0,17412891.0
1.0,,1.0,1.0,1.0,1266826.0,17412894.0
,0.0,0.0,0.0,,2969178.0,17412895.0
1.0,,,,,1266900.0,17412896.0
1.0,0.0,,,1.0,2843791.0,17412905.0
,,,,,2059021.0,17412909.0
,0.0,0.0,1.0,,2974834.0,17412911.0
,0.0,,1.0,1.0,1252042.0,17412912.0
,0.0,0.0,0.0,,1252084.0,17412913.0
0.0,,,,0.0,1252212.0,17412917.0
,0.0,0.0,1.0,,839597.0,17412918.0
1.0,1.0,,1.0,1.0,2230025.0,17412924.0
1.0,,1.0,1.0,1.0,6898195.0,17412925.0
1.0,0.0,0.0,1.0,0.0,678304.0,17412939.0
1.0,0.0,,1.0,,678302.0,17412940.0
,0.0,0.0,1.0,0.0,5339115.0,17412942.0
1.0,0.0,0.0,1.0,,693357.0,17412945.0
,0.0,0.0,0.0,,23712841.0,17412947.0
,0.0,,0.0,,3157923.0,17412948.0
1.0,,1.0,0.0,,1090038.0,17412954.0
,0.0,1.0,0.0,0.0,1452330.0,17412974.0
1.0,0.0,1.0,,,1363311.0,17412975.0
0.0,0.0,0.0,0.0,0.0,3140697.0,17412976.0
1.0,,,1.0,,5346232.0,17412978.0
0.0,0.0,,,,2294204.0,17412979.0
1.0,1.0,1.0,1.0,1.0,1363467.0,17412981.0
,0.0,0.0,,0.0,667824.0,17412982.0
,0.0,1.0,0.0,0.0,9587065.0,17412984.0
0.0,0.0,0.0,0.0,0.0,5735286.0,17412985.0
1.0,0.0,0.0,0.0,1.0,1096310.0,17412987.0
1.0,,1.0,1.0,1.0,1181849.0,17412989.0
0.0,0.0,0.0,0.0,0.0,2293443.0,17412990.0
1.0,0.0,1.0,0.0,0.0,9587109.0,17412992.0
0.0,0.0,0.0,,,9592343.0,17413001.0
1.0,,0.0,,1.0,9594647.0,17413002.0
0.0,0.0,0.0,0.0,0.0,5334657.0,17413003.0
0.0,0.0,0.0,,0.0,3129525.0,17413004.0
1.0,,1.0,1.0,1.0,3168636.0,17413005.0
1.0,0.0,0.0,,,5339218.0,17413006.0
,0.0,,1.0,,3157351.0,17413007.0
1.0,1.0,1.0,,1.0,948551.0,17413009.0
,0.0,0.0,0.0,,2787239.0,17413014.0
1.0,1.0,1.0,1.0,1.0,5395106.0,17413019.0
1.0,0.0,0.0,1.0,0.0,5340952.0,17413024.0
,1.0,,,,2915906.0,17413027.0
0.0,,,0.0,1.0,1321007.0,17413030.0
1.0,0.0,,1.0,1.0,6898388.0,17413040.0
0.0,,,1.0,0.0,5333156.0,17413042.0
1.0,0.0,0.0,1.0,0.0,707786.0,17413045.0
1.0,0.0,1.0,,,5339344.0,17413046.0
0.0,0.0,,1.0,0.0,9585206.0,17413048.0
0.0,0.0,,,0.0,135472512.0,17413049.0
1.0,,,1.0,1.0,1886670.0,17413074.0
1.0,0.0,1.0,,,2220758.0,17413076.0
1.0,0.0,1.0,,1.0,1257041.0,17413077.0
1.0,0.0,,1.0,1.0,2294260.0,17413084.0
,0.0,,,,1326252.0,17413085.0
1.0,,,0.0,1.0,1326279.0,17413087.0
1.0,0.0,,1.0,1.0,1326324.0,17413089.0
1.0,0.0,,1.0,0.0,2920681.0,17413090.0
1.0,0.0,,,1.0,720822.0,17413091.0
1.0,,1.0,,1.0,1326381.0,17413092.0
1.0,0.0,1.0,0.0,1.0,2920708.0,17413093.0
,0.0,0.0,0.0,1.0,1252842.0,17413100.0
1.0,0.0,,,,3094436.0,17413103.0
,0.0,1.0,,,1463775.0,17413109.0
,0.0,,1.0,,834228.0,17413110.0
0.0,0.0,,,0.0,3193321.0,17413112.0
1.0,0.0,1.0,0.0,1.0,3192795.0,17413113.0
1.0,0.0,1.0,0.0,1.0,5769124.0,17413115.0
0.0,0.0,1.0,1.0,0.0,759425.0,17413117.0
1.0,0.0,0.0,1.0,0.0,2228103.0,17413121.0
1.0,0.0,0.0,0.0,0.0,2969261.0,17413123.0
0.0,0.0,1.0,,,5753381.0,17413125.0
1.0,,0.0,,,11958881.0,17413127.0
1.0,0.0,1.0,0.0,1.0,1254616.0,17413128.0
1.0,0.0,,,1.0,1254624.0,17413129.0
1.0,0.0,1.0,0.0,,9590298.0,17413131.0
1.0,0.0,,1.0,0.0,948450.0,17413133.0
,0.0,1.0,0.0,,3215427.0,17413142.0
1.0,,,,1.0,3215186.0,17413144.0
1.0,,,,,2980658.0,17413152.0
0.0,,,0.0,0.0,11958883.0,17413153.0
1.0,,1.0,,1.0,2981167.0,17413156.0
0.0,0.0,0.0,0.0,,847845.0,17413164.0
,0.0,1.0,0.0,0.0,2976034.0,17413165.0
,0.0,,,0.0,1518596.0,17413166.0
0.0,,0.0,,0.0,2976172.0,17413167.0
1.0,0.0,1.0,0.0,0.0,2960428.0,17413170.0
,,,0.0,,1015611.0,17413171.0
0.0,,0.0,,0.0,2230092.0,17413177.0
1.0,,1.0,1.0,1.0,2230146.0,17413178.0
,0.0,,0.0,,2979943.0,17413185.0
1.0,1.0,1.0,1.0,,2979969.0,17413189.0
,1.0,0.0,0.0,,2980117.0,17413191.0
1.0,,,,,2236682.0,17413192.0
1.0,,1.0,,1.0,2236962.0,17413194.0
0.0,,1.0,0.0,0.0,2002430.0,17413198.0
1.0,1.0,1.0,1.0,1.0,2237144.0,17413199.0
0.0,0.0,0.0,0.0,0.0,2920401.0,17413200.0
1.0,0.0,,0.0,,1326081.0,17413202.0
1.0,,,,,681024.0,17413203.0
1.0,0.0,,0.0,1.0,1043060.0,17413204.0
,,1.0,0.0,1.0,765832.0,17413208.0
0.0,0.0,0.0,0.0,,2965068.0,17413209.0
,,0.0,0.0,0.0,1511213.0,17413212.0
1.0,,,1.0,1.0,1251205.0,17413215.0
0.0,0.0,0.0,0.0,0.0,2965242.0,17413216.0
1.0,1.0,1.0,,1.0,2965319.0,17413221.0
1.0,0.0,1.0,1.0,,2220529.0,17413223.0
1.0,0.0,,0.0,,2960588.0,17413226.0
1.0,1.0,0.0,0.0,,973114.0,17413227.0
1.0,,1.0,,1.0,2960667.0,17413228.0
,0.0,,,1.0,2981191.0,17413233.0
,0.0,0.0,0.0,0.0,2920059.0,17413236.0
,0.0,0.0,1.0,,5735193.0,17413238.0
1.0,0.0,,0.0,0.0,2920316.0,17413248.0
1.0,,1.0,,,2920380.0,17413250.0
,0.0,,1.0,,874021.0,17413258.0
,,,1.0,1.0,2871272.0,17413260.0
1.0,,,1.0,1.0,786403.0,17413282.0
0.0,,,0.0,0.0,2830498.0,17413292.0
